지역,날짜,오존(O3),미세먼지(PM10),초미세먼지(PM2.5)
수원,2018-12-24,0.01206547619047617,26.017964071856287,12.937062937062937
수원,2018-12-25,0.004142857142857146,38.202380952380956,25.284722222222218
수원,2018-12-26,0.012379518072289134,48.36904761904761,26.472222222222218
수원,2018-12-27,0.019230303030302997,25.636904761904763,8.0625
수원,2018-12-28,0.010828220858895685,39.884848484848476,14.846153846153848
수원,2018-12-29,0.01906547619047616,36.708333333333336,9.770833333333334
수원,2018-12-30,0.010904761904761879,33.208333333333336,18.527777777777782
수원,2018-12-31,0.00547619047619048,46.023809523809526,30.743055555555557
수원,2019-01-01,0.014499999999999966,37.404761904761905,25.45138888888889
수원,2019-01-02,0.008005952380952365,39.93452380952381,26.340277777777782
수원,2019-01-03,0.005355421686746993,40.37951807228916,24.352112676056343
수원,2019-01-04,0.004134969325153377,56.32515337423313,40.05714285714286
수원,2019-01-05,0.011184523809523788,56.819277108433745,35.861111111111114
수원,2019-01-06,0.00876190476190474,47.26785714285714,22.77083333333333
수원,2019-01-07,0.0053652694610778475,61.06547619047619,43.26388888888889
수원,2019-01-08,0.012885542168674676,50.23493975903615,26.74100719424461
수원,2019-01-09,0.0075240963855421564,54.91566265060241,23.709219858156033
수원,2019-01-10,0.003404761904761907,68.5,42.232394366197184
수원,2019-01-11,0.004642424242424246,83.10303030303031,62.38686131386861
수원,2019-01-12,0.005125000000000003,106.90476190476191,81.76923076923076
수원,2019-01-13,0.00980952380952379,113.76190476190477,84.27777777777777
수원,2019-01-14,0.003293413173652697,168.55357142857142,121.94444444444444
수원,2019-01-15,0.012883435582822062,139.94610778443115,91.67832167832168
수원,2019-01-16,0.012511904761904743,48.69642857142857,17.17361111111111
수원,2019-01-17,0.010755952380952359,43.85119047619048,23.13986013986014
수원,2019-01-18,0.007988095238095216,71.41666666666667,47.06993006993007
수원,2019-01-19,0.009547619047619018,99.21818181818182,74.22222222222223
수원,2019-01-20,0.0206190476190476,59.71084337349398,33.916666666666664
수원,2019-01-21,0.011337423312883418,46.82424242424243,22.649635036496353
수원,2019-01-22,0.00868674698795179,67.1144578313253,34.47857142857143
수원,2019-01-23,0.011253012048192743,77.48809523809524,49.650349650349646
수원,2019-01-24,0.008624999999999987,44.26190476190475,23.720238095238088
수원,2019-01-25,0.013172619047619023,54.43452380952381,25.76047904191617
수원,2019-01-26,0.01677380952380949,46.14285714285714,20.732142857142858
수원,2019-01-27,0.014910714285714263,40.592814371257475,24.309523809523807
수원,2019-01-28,0.01829761904761901,79.64285714285714,22.851190476190478
수원,2019-01-29,0.007553571428571416,70.01190476190476,22.875
수원,2019-01-30,0.005225000000000003,64.68484848484849,36.518072289156635
수원,2019-01-31,0.01087878787878786,71.04848484848485,22.818181818181817
